row_type,seed_or_statistic,seed,terminal_soc_adjusted_cost_eur,adjusted_cost_savings_eur,adjusted_cost_savings_pct,total_grid_energy_purchased_kwh,pv_self_consumption_pct,pv_to_battery_kwh,pv_surplus_captured_pct,efc_per_day,peak_grid_import_kwh_per_hour,final_soc_kwh,total_rl_reward_eur
seed,42,42.0,28250.40419802039,1631.2026489096097,5.458885317866357,294132.11373961216,95.49796564654751,4228.554637119114,44.23793915402078,1.513879142147004,116.395,10.0,-29351.481445471916
seed,7,7.0,28741.31765674438,1140.28919018562,3.8160236697671834,292818.45041828253,94.18609083054703,2675.3829473684214,27.989097504016737,0.7475772652828899,121.027,10.0,-29282.994534085097
seed,123,123.0,28547.78823126427,1333.818615665732,4.463677681385353,293895.9734293629,94.04030365189337,2502.7807174515237,26.183381934473076,0.9894616047508823,117.059,10.0,-29266.04067641662
summary,mean,,28513.170028676348,1368.4368182536539,4.5795288896729645,293615.51252908586,94.57478670966263,3135.57276731302,32.803472864170196,1.083639337393592,118.16033333333333,10.0,-29300.172218657874
summary,std,,247.2808543981951,247.2808543981951,0.827535331901338,700.3010551825867,0.8028125481679185,950.4761481682174,9.943611852833964,0.39173553019308477,2.5047070354301613,0.0,45.2364442640183
summary,min,,28250.40419802039,1140.28919018562,3.8160236697671834,292818.45041828253,94.04030365189337,2502.7807174515237,26.183381934473076,0.7475772652828899,116.395,10.0,-29351.481445471916
summary,max,,28741.31765674438,1631.2026489096097,5.458885317866357,294132.11373961216,95.49796564654751,4228.554637119114,44.23793915402078,1.513879142147004,121.027,10.0,-29266.04067641662
